wall_time_s,mode,can_id,input_x,input_y,intent_class,intent_heading_deg,supervisor_decision,reason,would_output_x,would_output_y,forwarded_x,forwarded_y,map_age_ms,round_trip_ms,envelope_age_ms,interval_ms,forwarded_to_controller,forwarded_to_joystick,transform_errors
1788384303.994444,enforce,02000200,53,83,right_turn,-32.560,STOP,nav2_turn_cost_stop,0,0,0,0,18.237,70.011,20.017,10.005,17157,7359,0
1788384304.004444,enforce,02000200,53,84,right_turn,-32.250,STOP,nav2_turn_cost_stop,0,0,0,0,18.237,70.011,30.017,10.000,17158,7360,0
1788384304.014438,enforce,02000200,54,84,right_turn,-32.735,STOP,nav2_turn_cost_stop,0,0,0,0,18.237,70.011,40.010,9.994,17159,7360,0
1788384304.024444,enforce,02000200,53,84,right_turn,-32.250,STOP,nav2_turn_cost_stop,0,0,0,0,18.237,70.011,50.058,10.006,17160,7361,0
1788384304.034445,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,68.454,69.994,0.049,10.000,17161,7361,0
1788384304.044439,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,68.454,69.994,10.011,9.995,17163,7361,0
1788384304.054455,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,68.454,69.994,20.025,10.016,17164,7362,0
1788384304.064457,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,68.454,69.994,30.025,10.001,17165,7362,0
1788384304.074447,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,118.707,50.003,0.088,9.990,17167,7363,0
1788384304.084455,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,118.707,50.003,10.029,10.008,17168,7363,0
1788384304.094441,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,118.707,50.003,20.011,9.987,17170,7363,0
1788384304.104466,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,118.707,50.003,30.034,10.025,17171,7364,0
1788384304.114452,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,118.707,50.003,40.021,9.986,17172,7364,0
1788384304.124449,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,167.264,50.001,0.088,9.997,17173,7365,0
1788384304.134459,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,167.264,50.001,10.031,10.010,17174,7366,0
1788384304.144443,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,167.264,50.001,20.012,9.984,17176,7367,0
1788384304.154468,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,167.264,50.001,30.035,10.025,17177,7368,0
1788384304.164478,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,167.264,50.001,40.045,10.011,17178,7368,0
1788384304.174468,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,167.264,50.001,50.078,9.990,17180,7369,0
1788384304.184475,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,30.244,60.029,0.049,10.007,17181,7369,0
1788384304.194462,enforce,02000200,55,83,right_turn,-33.530,STOP,nav2_turn_cost_stop,0,0,0,0,30.244,60.029,10.003,9.987,17183,7369,0
1788384304.204472,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,30.244,60.029,20.013,10.010,17184,7370,0
1788384304.214472,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,30.244,60.029,30.011,10.000,17185,7370,0
1788384304.224470,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,30.244,60.029,40.049,9.998,17186,7371,0
1788384304.234477,enforce,02000200,55,83,right_turn,-33.530,STOP,nav2_turn_cost_stop,0,0,0,0,88.160,110.031,0.048,10.007,17187,7371,0
1788384304.244474,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,88.160,110.031,10.012,9.997,17189,7371,0
1788384304.254481,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,88.160,110.031,20.019,10.008,17190,7373,0
1788384304.264491,enforce,02000200,55,83,right_turn,-33.530,STOP,nav2_turn_cost_stop,0,0,0,0,88.160,110.031,30.027,10.010,17191,7373,0
1788384304.274473,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,127.782,50.004,0.088,9.982,17193,7374,0
1788384304.284497,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,127.782,50.004,10.043,10.023,17194,7374,0
1788384304.294500,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,127.782,50.004,20.043,10.003,17196,7375,0
1788384304.304487,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,127.782,50.004,30.029,9.987,17197,7375,0
1788384304.314487,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,127.782,50.004,40.028,10.000,17198,7375,0
1788384304.324476,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,175.393,50.002,0.088,9.989,17199,7376,0
1788384304.334492,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,175.393,50.002,10.036,10.016,17200,7376,0
1788384304.344509,enforce,02000200,55,83,right_turn,-33.530,STOP,nav2_turn_cost_stop,0,0,0,0,175.393,50.002,20.052,10.017,17202,7377,0
1788384304.354486,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,175.393,50.002,30.027,9.977,17203,7378,0
1788384304.364514,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,175.393,50.002,40.060,10.027,17204,7378,0
1788384304.374487,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,175.393,50.002,50.077,9.973,17206,7379,0
1788384304.384503,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,25.853,60.032,0.050,10.016,17207,7381,0
1788384304.394483,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,25.853,60.032,9.995,9.980,17209,7383,0
1788384304.404501,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,25.853,60.032,20.010,10.018,17210,7383,0
1788384304.414501,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,25.853,60.032,30.009,10.000,17211,7383,0
1788384304.424490,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,71.566,49.999,0.045,9.989,17212,7384,0
1788384304.434513,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,71.566,49.999,10.086,10.024,17213,7384,0
1788384304.444498,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,71.566,49.999,20.028,9.985,17215,7385,0
1788384304.454502,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,71.566,49.999,30.028,10.004,17216,7385,0
1788384304.464535,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,71.566,49.999,40.060,10.033,17217,7385,0
1788384304.474501,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,24.508,39.986,0.049,9.967,17219,7386,0
1788384304.484515,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,24.508,39.986,10.076,10.014,17220,7386,0
1788384304.494510,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,24.508,39.986,20.034,9.995,17222,7387,0
1788384304.504506,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,24.508,39.986,30.028,9.996,17223,7387,0
1788384304.514519,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,24.508,39.986,40.036,10.013,17224,7388,0
1788384304.524503,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,74.733,39.986,0.049,9.984,17225,7389,0
1788384304.534518,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,74.733,39.986,10.078,10.016,17226,7389,0
1788384304.544511,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,74.733,39.986,20.026,9.993,17228,7390,0
1788384304.554515,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,74.733,39.986,30.027,10.004,17229,7390,0
1788384304.564548,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,74.733,39.986,40.059,10.032,17230,7390,0
1788384304.574524,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,126.721,90.010,0.050,9.976,17232,7391,0
1788384304.584528,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,126.721,90.010,10.065,10.005,17233,7391,0
1788384304.594530,enforce,02000200,54,84,right_turn,-32.735,STOP,nav2_turn_cost_stop,0,0,0,0,126.721,90.010,20.021,10.002,17235,7392,0
1788384304.604518,enforce,02000200,54,84,right_turn,-32.735,STOP,nav2_turn_cost_stop,0,0,0,0,126.721,90.010,30.007,9.988,17236,7392,0
1788384304.614533,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,126.721,90.010,40.022,10.014,17237,7393,0
1788384304.624532,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,175.058,40.001,0.047,9.999,17238,7394,0
1788384304.634534,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,175.058,40.001,10.063,10.002,17239,7395,0
1788384304.644532,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,175.058,40.001,20.019,9.999,17241,7397,0
1788384304.654528,enforce,02000200,54,83,right_turn,-33.048,STOP,nav2_turn_cost_stop,0,0,0,0,175.058,40.001,30.012,9.996,17242,7397,0
1788384304.664560,enforce,02000200,53,84,right_turn,-32.250,STOP,nav2_turn_cost_stop,0,0,0,0,15.814,30.024,0.047,10.032,17243,7397,0
1788384304.674534,enforce,02000200,53,84,right_turn,-32.250,STOP,nav2_turn_cost_stop,0,0,0,0,15.814,30.024,9.993,9.974,17245,7398,0
1788384304.684542,enforce,02000200,53,84,right_turn,-32.250,STOP,nav2_turn_cost_stop,0,0,0,0,15.814,30.024,20.044,10.008,17246,7398,0
1788384304.694552,enforce,02000200,52,84,right_turn,-31.759,STOP,nav2_turn_cost_stop,0,0,0,0,15.814,30.024,30.017,10.010,17248,7399,0
1788384304.704541,enforce,02000200,53,84,right_turn,-32.250,STOP,nav2_turn_cost_stop,0,0,0,0,15.814,30.024,40.004,9.989,17249,7399,0
1788384304.714548,enforce,02000200,52,85,right_turn,-31.457,STOP,nav2_turn_cost_stop,0,0,0,0,15.814,30.024,50.006,10.007,17250,7399,0
1788384304.724554,enforce,02000200,52,84,right_turn,-31.759,STOP,nav2_turn_cost_stop,0,0,0,0,15.814,30.024,60.011,10.006,17251,7400,0
1788384304.734543,enforce,02000200,52,85,right_turn,-31.457,STOP,nav2_turn_cost_stop,0,0,0,0,70.059,50.001,0.091,9.989,17252,7400,0
1788384304.744553,enforce,02000200,52,85,right_turn,-31.457,STOP,nav2_turn_cost_stop,0,0,0,0,70.059,50.001,10.028,10.011,17255,7401,0
1788384304.754542,enforce,02000200,52,85,right_turn,-31.457,STOP,nav2_turn_cost_stop,0,0,0,0,70.059,50.001,20.013,9.988,17256,7401,0
1788384304.764568,enforce,02000200,52,85,right_turn,-31.457,STOP,nav2_turn_cost_stop,0,0,0,0,70.059,50.001,30.046,10.026,17257,7401,0
1788384304.774565,enforce,02000200,51,85,right_turn,-30.964,STOP,nav2_turn_cost_stop,0,0,0,0,20.472,40.021,0.048,9.997,17259,7402,0
1788384304.784554,enforce,02000200,51,86,right_turn,-30.669,STOP,nav2_turn_cost_stop,0,0,0,0,20.472,40.021,10.052,9.990,17260,7402,0
1788384304.794565,enforce,02000200,51,86,right_turn,-30.669,STOP,nav2_turn_cost_stop,0,0,0,0,20.472,40.021,20.018,10.011,17262,7403,0
1788384304.804553,enforce,02000200,51,86,right_turn,-30.669,STOP,nav2_turn_cost_stop,0,0,0,0,20.472,40.021,30.003,9.988,17263,7403,0
1788384304.814561,enforce,02000200,50,86,right_turn,-30.174,STOP,nav2_turn_cost_stop,0,0,0,0,20.472,40.021,40.012,10.009,17264,7403,0
1788384304.824559,enforce,02000200,50,87,forward_right,-29.887,STOP,envelope_precedes_current_input,0,0,0,0,72.074,40.002,0.045,9.998,17265,7404,0
1788384304.834558,enforce,02000200,49,87,forward_right,-29.389,STOP,envelope_precedes_current_input,0,0,0,0,72.074,40.002,10.058,9.999,17266,7404,0
1788384304.845255,enforce,02000200,48,87,forward_right,-28.887,STOP,envelope_precedes_current_input,0,0,0,0,72.074,40.002,20.713,10.697,17268,7405,0
1788384304.854587,enforce,02000200,48,87,forward_right,-28.887,STOP,envelope_precedes_current_input,0,0,0,0,72.074,40.002,30.042,9.332,17269,7405,0
1788384304.864587,enforce,02000200,48,88,forward_right,-28.610,STOP,envelope_precedes_current_input,0,0,0,0,72.074,40.002,40.041,10.001,17270,7405,0
1788384304.874586,enforce,02000200,48,88,forward_right,-28.610,STOP,envelope_precedes_current_input,0,0,0,0,72.074,40.002,50.040,9.998,17272,7406,0
1788384304.884562,enforce,02000200,47,88,forward_right,-28.106,SLOW,waiting_for_clear_envelopes,0,0,0,0,120.737,50.004,0.092,9.977,17273,7408,0
1788384304.895160,enforce,02000200,47,88,forward_right,-28.106,SLOW,waiting_for_clear_envelopes,0,0,0,0,120.737,50.004,10.617,10.598,17275,7410,0
1788384304.904573,enforce,02000200,47,88,forward_right,-28.106,SLOW,waiting_for_clear_envelopes,0,0,0,0,120.737,50.004,20.025,9.413,17276,7410,0
1788384304.914567,enforce,02000200,46,88,forward_right,-27.597,SLOW,waiting_for_clear_envelopes,0,0,0,0,120.737,50.004,30.018,9.994,17277,7410,0
1788384304.924580,enforce,02000200,46,88,forward_right,-27.597,SLOW,waiting_for_clear_envelopes,0,0,0,0,120.737,50.004,40.032,10.013,17278,7411,0
1788384304.934567,enforce,02000200,46,89,forward_right,-27.332,SLOW,waiting_for_clear_envelopes,0,0,0,0,177.308,100.007,0.088,9.987,17279,7411,0
1788384304.945099,enforce,02000200,45,89,forward_right,-26.822,SLOW,waiting_for_clear_envelopes,0,0,0,0,177.308,100.007,10.552,10.532,17281,7412,0
1788384304.954575,enforce,02000200,44,90,forward_right,-26.053,SLOW,waiting_for_clear_envelopes,0,0,0,0,177.308,100.007,20.024,9.476,17282,7413,0
1788384304.964585,enforce,02000200,43,90,forward_right,-25.537,SLOW,waiting_for_clear_envelopes,0,0,0,0,177.308,100.007,30.032,10.010,17283,7413,0
1788384304.974592,enforce,02000200,41,91,forward_right,-24.254,SLOW,waiting_for_clear_envelopes,0,0,0,0,177.308,100.007,40.042,10.008,17285,7414,0
1788384304.984578,enforce,02000200,39,92,forward_right,-22.973,SLOW,waiting_for_clear_envelopes,0,0,0,0,177.308,100.007,50.069,9.986,17286,7414,0
1788384304.995030,enforce,02000200,38,93,forward_right,-22.225,SLOW,waiting_for_clear_envelopes,0,0,0,0,177.308,100.007,60.482,10.452,17288,7415,0
1788384305.004587,enforce,02000200,36,93,forward_right,-21.161,SLOW,waiting_for_clear_envelopes,0,0,0,0,17.151,120.024,0.048,9.557,17289,7415,0
1788384305.014588,enforce,02000200,34,94,forward_right,-19.885,SLOW,waiting_for_clear_envelopes,0,0,0,0,17.151,120.024,10.018,10.001,17290,7415,0
1788384305.024618,enforce,02000200,32,96,forward_right,-18.435,SLOW,waiting_for_clear_envelopes,0,0,0,0,17.151,120.024,20.046,10.030,17291,7416,0
1788384305.034596,enforce,02000200,29,96,forward_right,-16.809,SLOW,waiting_for_clear_envelopes,0,0,0,0,17.151,120.024,30.066,9.978,17292,7416,0
1788384305.045001,enforce,02000200,27,97,forward_right,-15.555,SLOW,waiting_for_clear_envelopes,0,0,0,0,17.151,120.024,40.432,10.404,17294,7417,0
1788384305.054598,enforce,02000200,25,97,forward_right,-14.452,SLOW,waiting_for_clear_envelopes,0,0,0,0,79.981,70.020,0.047,9.598,17295,7417,0
1788384305.064607,enforce,02000200,25,97,forward_right,-14.452,SLOW,waiting_for_clear_envelopes,0,0,0,0,79.981,70.020,10.025,10.009,17296,7417,0
1788384305.074612,enforce,02000200,23,98,forward_right,-13.208,SLOW,waiting_for_clear_envelopes,0,0,0,0,79.981,70.020,20.029,10.004,17298,7418,0
1788384305.084606,enforce,02000200,23,98,forward_right,-13.208,SLOW,waiting_for_clear_envelopes,0,0,0,0,79.981,70.020,30.063,9.995,17299,7418,0
1788384305.094962,enforce,02000200,23,98,forward_right,-13.208,SLOW,waiting_for_clear_envelopes,0,0,0,0,79.981,70.020,40.383,10.356,17301,7419,0
1788384305.104615,enforce,02000200,23,98,forward_right,-13.208,SLOW,waiting_for_clear_envelopes,0,0,0,0,79.981,70.020,50.031,9.653,17302,7419,0
1788384305.114601,enforce,02000200,23,98,forward_right,-13.208,SLOW,waiting_for_clear_envelopes,0,0,0,0,79.981,70.020,60.016,9.985,17303,7419,0
1788384305.124598,enforce,02000200,22,98,forward_right,-12.653,SLOW,waiting_for_clear_envelopes,0,0,0,0,151.162,140.019,0.048,9.997,17304,7420,0
1788384305.134600,enforce,02000200,21,98,forward_right,-12.095,SLOW,waiting_for_clear_envelopes,0,0,0,0,151.162,140.019,10.018,10.002,17305,7421,0
1788384305.144837,enforce,02000200,20,98,forward_right,-11.535,SLOW,waiting_for_clear_envelopes,0,0,0,0,151.162,140.019,20.298,10.237,17307,7423,0
1788384305.154623,enforce,02000200,20,98,forward_right,-11.535,SLOW,waiting_for_clear_envelopes,0,0,0,0,151.162,140.019,30.044,9.786,17308,7423,0
1788384305.164619,enforce,02000200,18,99,forward_right,-10.305,SLOW,waiting_for_clear_envelopes,0,0,0,0,151.162,140.019,40.036,9.996,17309,7423,0
1788384305.174634,enforce,02000200,16,99,forward_right,-9.181,SLOW,waiting_for_clear_envelopes,0,0,0,0,3.881,90.028,0.048,10.015,17311,7424,0
1788384305.184629,enforce,02000200,16,100,forward_right,-9.090,SLOW,waiting_for_clear_envelopes,0,0,0,0,3.881,90.028,10.011,9.995,17312,7424,0
1788384305.194800,enforce,02000200,14,99,forward_right,-8.049,SLOW,waiting_for_clear_envelopes,0,0,0,0,3.881,90.028,20.181,10.171,17314,7425,0
1788384305.204638,enforce,02000200,13,100,forward_right,-7.407,SLOW,waiting_for_clear_envelopes,0,0,0,0,40.086,120.031,0.087,9.838,17315,7425,0
1788384305.214626,enforce,02000200,13,100,forward_right,-7.407,SLOW,waiting_for_clear_envelopes,0,0,0,0,40.086,120.031,10.009,9.988,17316,7425,0
1788384305.224636,enforce,02000200,12,100,forward_right,-6.843,SLOW,assist_does_not_match_current_intent,0,0,0,0,65.687,79.799,0.055,10.010,17317,7426,0
1788384305.234641,enforce,02000200,11,100,forward_right,-6.277,SLOW,assist_does_not_match_current_intent,0,0,0,0,65.687,79.799,10.029,10.006,17318,7426,0
1788384305.244730,enforce,02000200,11,100,forward_right,-6.277,SLOW,assist_does_not_match_current_intent,0,0,0,0,65.687,79.799,20.116,10.089,17320,7427,0
1788384305.254637,enforce,02000200,11,100,forward_right,-6.277,SLOW,assist_does_not_match_current_intent,0,0,0,0,65.687,79.799,30.065,9.907,17321,7428,0
1788384305.264649,enforce,02000200,11,100,forward_right,-6.277,SLOW,assist_does_not_match_current_intent,0,0,0,0,65.687,79.799,40.034,10.011,17322,7428,0
1788384305.274631,enforce,02000200,11,100,forward_right,-6.277,SLOW,assist_does_not_match_current_intent,0,0,0,0,21.372,69.994,0.052,9.982,17324,7429,0
1788384305.284641,enforce,02000200,11,100,forward_right,-6.277,SLOW,assist_does_not_match_current_intent,0,0,0,0,21.372,69.994,10.031,10.010,17325,7429,0
1788384305.294638,enforce,02000200,11,100,forward_right,-6.277,SLOW,assist_does_not_match_current_intent,0,0,0,0,21.372,69.994,20.029,9.996,17327,7430,0
1788384305.304642,enforce,02000200,11,100,forward_right,-6.277,SLOW,assist_does_not_match_current_intent,0,0,0,0,21.372,69.994,30.074,10.004,17328,7430,0
1788384305.314644,enforce,02000200,11,100,forward_right,-6.277,SLOW,assist_does_not_match_current_intent,0,0,0,0,21.372,69.994,40.034,10.002,17329,7430,0
1788384305.324633,enforce,02000200,11,100,forward_right,-6.277,SLOW,assist_does_not_match_current_intent,0,0,0,0,21.372,69.994,50.022,9.989,17330,7431,0
1788384305.334651,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,71.252,80.012,0.056,10.018,17331,7431,0
1788384305.344647,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,71.252,80.012,10.024,9.996,17333,7432,0
1788384305.354643,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,71.252,80.012,20.059,9.995,17334,7434,0
1788384305.364663,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,71.252,80.012,30.036,10.020,17335,7434,0
1788384305.374645,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,15.717,70.007,0.060,9.982,17337,7435,0
1788384305.384661,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,15.717,70.007,10.044,10.016,17338,7437,0
1788384305.394660,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,15.717,70.007,20.039,9.999,17340,7439,0
1788384305.404656,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,15.717,70.007,30.076,9.996,17341,7439,0
1788384305.414657,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,15.717,70.007,40.032,10.000,17342,7439,0
1788384305.424647,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,67.217,70.004,0.056,9.990,17343,7440,0
1788384305.434667,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,67.217,70.004,10.043,10.020,17344,7440,0
1788384305.444669,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,67.217,70.004,20.048,10.003,17346,7441,0
1788384305.454659,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,67.217,70.004,30.077,9.990,17347,7441,0
1788384305.464692,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,67.217,70.004,40.067,10.033,17348,7441,0
1788384305.474657,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,67.217,70.004,50.033,9.966,17350,7442,0
1788384305.484668,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,67.217,70.004,60.042,10.011,17351,7442,0
1788384305.494665,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,118.426,90.009,0.057,9.997,17353,7443,0
1788384305.504663,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,118.426,90.009,10.063,9.998,17354,7443,0
1788384305.514681,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,118.426,90.009,20.046,10.018,17355,7443,0
1788384305.524661,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,118.426,90.009,30.025,9.980,17356,7444,0
1788384305.534671,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,118.426,90.009,40.029,10.010,17357,7444,0
1788384305.544666,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,118.426,90.009,50.026,9.996,17359,7445,0
1788384305.554672,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,161.512,100.013,0.099,10.006,17360,7445,0
1788384305.564706,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,161.512,100.013,10.058,10.034,17361,7445,0
1788384305.574671,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,161.512,100.013,20.022,9.965,17363,7446,0
1788384305.584682,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,161.512,100.013,30.031,10.011,17364,7446,0
1788384305.594678,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,161.512,100.013,40.031,9.997,17366,7447,0
1788384305.604675,enforce,02000200,11,100,forward_right,-6.277,SLOW,nav2_cost_slow,7,60,7,60,241.389,150.016,0.098,9.997,17367,7447,0
1788384305.614707,enforce,02000200,12,100,forward_right,-6.843,SLOW,nav2_cost_slow,7,60,7,60,241.389,150.016,10.065,10.032,17368,7448,0
1788384305.624689,enforce,02000200,12,100,forward_right,-6.843,SLOW,nav2_cost_slow,7,60,7,60,241.389,150.016,20.045,9.982,17369,7449,0
1788384305.634690,enforce,02000200,12,100,forward_right,-6.843,SLOW,nav2_cost_slow,7,60,7,60,3.023,80.019,0.055,10.001,17370,7450,0
1788384305.644696,enforce,02000200,12,100,forward_right,-6.843,SLOW,nav2_cost_slow,7,60,7,60,3.023,80.019,10.033,10.006,17372,7452,0
1788384305.654693,enforce,02000200,12,100,forward_right,-6.843,SLOW,nav2_cost_slow,7,60,7,60,3.023,80.019,20.069,9.998,17373,7452,0
1788384305.664727,enforce,02000200,12,100,forward_right,-6.843,SLOW,nav2_cost_slow,7,60,7,60,3.023,80.019,30.068,10.034,17374,7452,0
1788384305.674709,enforce,02000200,12,100,forward_right,-6.843,SLOW,nav2_cost_slow,7,60,7,60,46.699,70.039,0.059,9.981,17376,7453,0
1788384305.684689,enforce,02000200,13,100,forward_right,-7.407,SLOW,nav2_cost_slow,7,60,7,60,46.699,70.039,10.006,9.980,17377,7453,0
1788384305.694690,enforce,02000200,13,100,forward_right,-7.407,SLOW,nav2_cost_slow,7,60,7,60,46.699,70.039,20.002,10.002,17379,7454,0
1788384305.704691,enforce,02000200,13,100,forward_right,-7.407,SLOW,nav2_cost_slow,7,60,7,60,46.699,70.039,30.004,10.001,17380,7454,0
1788384305.714706,enforce,02000200,13,100,forward_right,-7.407,SLOW,nav2_cost_slow,7,60,7,60,46.699,70.039,40.068,10.015,17381,7454,0
1788384305.724701,enforce,02000200,13,100,forward_right,-7.407,SLOW,nav2_cost_slow,7,60,7,60,46.699,70.039,50.014,9.996,17382,7455,0
1788384305.734698,enforce,02000200,13,100,forward_right,-7.407,SLOW,nav2_cost_slow,7,60,7,60,98.715,80.004,0.055,9.996,17383,7455,0
